Date,Income,Expense,Category,Mode of Payment,Description,Balance
2022-06-15,277.77,19.83,Subscriptions,Cash,Netflix subscription,-32781.81
2022-06-15,277.77,94.21,Travel,Google Pay,Vacation flight tickets,-32856.19
2022-06-16,277.77,12.68,Food,Credit Card,Takeout lunch,-32713.53
2022-06-16,277.77,57.6,Groceries,Credit Card,Weekly grocery shopping,-32758.45
2022-06-16,277.77,42.17,Miscellaneous,Google Pay,Bought a book,-32743.02
2022-06-17,277.77,47.03,Gas,Google Pay,Gas refill for car,-32582.56
2022-06-18,277.77,11.2,Food,Amazon Pay,Breakfast at diner,-32315.99
2022-06-18,277.77,41.19,Gas,Cash,Gas refill for car,-32345.98
2022-06-19,277.77,1032.94,Rent + Utilities,Cash,Monthly rent,-33112.35
2022-06-19,277.77,13.01,Food,Credit Card,Dinner from restaurant,-32092.42
2022-06-19,277.77,41.54,Gas,Cash,Gas refill for car,-32120.95
2022-06-19,277.77,62.87,Groceries,Amazon Pay,Weekly grocery shopping,-32142.28
2022-06-19,277.77,25.89,Subscriptions,Cash,Netflix subscription,-32105.3
2022-06-19,277.77,224.49,Travel,Cash,Vacation flight tickets,-32303.9
2022-06-20,277.77,1023.46,Rent + Utilities,Credit Card,Utilities payment,-34225.84
2022-06-20,277.77,14.3,Food,Amazon Pay,Dinner from restaurant,-33216.68
2022-06-20,277.77,44.96,Gas,Credit Card,Gas refill for car,-33247.34
2022-06-20,277.77,260.55,Travel,Credit Card,Hotel booking,-33462.93
2022-06-21,277.77,12.6,Food,Credit Card,Breakfast at diner,-34280.48
2022-06-21,277.77,367.49,Health,Cash,Doctor appointment,-34635.37
2022-06-21,277.77,10.47,Miscellaneous,Cash,Gift for friend,-34278.35
2022-06-22,277.77,41.89,Gas,Cash,Gas refill for car,-34422.56
2022-06-22,277.77,84.19,Groceries,Cash,Weekly grocery shopping,-34464.86
2022-06-22,277.77,18.1,Subscriptions,Cash,Spotify Premium,-34398.77
2022-06-23,277.77,1031.05,Rent + Utilities,Credit Card,Utilities payment,-35278.13
2022-06-23,277.77,12.22,Food,Credit Card,Dinner from restaurant,-34259.3
2022-06-23,277.77,40.18,Gas,Amazon Pay,Gas refill for car,-34287.26
2022-06-23,277.77,256.21,Health,Credit Card,Doctor appointment,-34503.29
2022-06-23,277.77,15.44,Subscriptions,Credit Card,Netflix subscription,-34262.52
2022-06-23,277.77,169.91,Travel,Amazon Pay,Hotel booking,-34416.99
2022-06-24,277.77,16.87,Food,Credit Card,Breakfast at diner,-35511.19
2022-06-24,277.77,59.21,Gas,Credit Card,Gas refill for car,-35553.53
2022-06-24,277.77,181.24,Travel,Amazon Pay,Hotel booking,-35675.56
2022-06-25,277.77,13.42,Food,Credit Card,Breakfast at diner,-35487.29
2022-06-25,277.77,40.09,Gas,Cash,Gas refill for car,-35513.96
2022-06-25,277.77,437.16,Health,Credit Card,Hospital bill,-35911.03
2022-06-25,277.77,24.31,Subscriptions,Credit Card,Spotify Premium,-35498.18
2022-06-25,277.77,258.3,Travel,Google Pay,Hotel booking,-35732.17
2022-06-26,277.77,19.71,Food,Google Pay,Breakfast at diner,-35989.09
2022-06-26,277.77,130.77,Travel,Credit Card,Vacation flight tickets,-36100.15
2022-06-26,277.77,30.63,Miscellaneous,Google Pay,Bought a book,-36000.01
2022-06-27,277.77,44.33,Gas,Amazon Pay,Gas refill for car,-35917.05
2022-06-27,277.77,30.01,Groceries,Credit Card,Restocking pantry items,-35902.73
2022-06-27,277.77,98.81,Travel,Amazon Pay,Hotel booking,-35971.53
2022-06-28,277.77,19.06,Food,Cash,Breakfast at diner,-35787.16
2022-06-28,277.77,82.3,Groceries,Amazon Pay,Restocking pantry items,-35850.4
2022-06-28,277.77,194.18,Health,Amazon Pay,Doctor appointment,-35962.28
2022-06-28,277.77,23.68,Subscriptions,Credit Card,Spotify Premium,-35791.78
2022-06-28,277.77,201.34,Travel,Amazon Pay,Hotel booking,-35969.44
2022-06-29,277.77,1036.05,Rent + Utilities,Amazon Pay,Utilities payment,-37046.94
2022-06-29,277.77,45.17,Gas,Google Pay,Gas refill for car,-36056.06
2022-06-29,277.77,269.71,Health,Cash,Doctor appointment,-36280.6
2022-06-29,277.77,24.03,Subscriptions,Cash,Amazon Prime,-36034.92
2022-06-29,277.77,186.48,Travel,Google Pay,Vacation flight tickets,-36197.37
2022-06-30,277.77,58.84,Gas,Google Pay,Gas refill for car,-37353.4
2022-06-30,277.77,15.43,Subscriptions,Cash,Netflix subscription,-37309.99
2022-06-30,277.77,277.13,Travel,Amazon Pay,Hotel booking,-37571.69
2022-07-01,277.77,56.92,Gas,Google Pay,Gas refill for car,-29092.01
2022-07-01,277.77,40.29,Groceries,Google Pay,Restocking pantry items,-29075.38
2022-07-01,277.77,456.64,Health,Google Pay,Doctor appointment,-29491.73
2022-07-01,277.77,13.76,Miscellaneous,Credit Card,Bought a book,-29048.85
2022-07-02,277.77,142.86,Travel,Credit Card,Vacation flight tickets,-29467.79
2022-07-02,277.77,37.03,Miscellaneous,Cash,Gift for friend,-29361.96
2022-07-03,277.77,93.27,Groceries,Google Pay,Weekly grocery shopping,-29320.32
2022-07-03,277.77,20.53,Subscriptions,Credit Card,Spotify Premium,-29247.58
2022-07-03,277.77,243.16,Travel,Cash,Vacation flight tickets,-29470.21
2022-07-03,277.77,40.05,Miscellaneous,Credit Card,Gift for friend,-29267.1
2022-07-04,277.77,1030.83,Rent + Utilities,Google Pay,Monthly rent,-30377.12
2022-07-04,277.77,55.22,Gas,Google Pay,Gas refill for car,-29401.51
2022-07-05,277.77,1029.87,Rent + Utilities,Google Pay,Utilities payment,-31184.44
2022-07-05,277.77,49.23,Gas,Amazon Pay,Gas refill for car,-30203.8
2022-07-05,277.77,18.06,Miscellaneous,Google Pay,Gift for friend,-30172.63
2022-07-06,277.77,52.61,Travel,Google Pay,Vacation flight tickets,-31026.57
2022-07-06,277.77,46.03,Miscellaneous,Amazon Pay,Gift for friend,-31019.99
2022-07-07,277.77,1025.95,Rent + Utilities,Amazon Pay,Utilities payment,-31820.78
2022-07-07,277.77,49.97,Gas,Google Pay,Gas refill for car,-30844.8
2022-07-07,277.77,277.51,Health,Google Pay,Doctor appointment,-31072.34
2022-07-07,277.77,27.24,Subscriptions,Amazon Pay,Amazon Prime,-30822.07
2022-07-08,277.77,12.44,Food,Google Pay,Breakfast at diner,-31910.17
2022-07-08,277.77,16.46,Subscriptions,Amazon Pay,Netflix subscription,-31914.19
2022-07-09,277.77,1036.23,Rent + Utilities,Amazon Pay,Monthly rent,-32685.09
2022-07-09,277.77,40.77,Gas,Cash,Gas refill for car,-31689.63
2022-07-09,277.77,25.96,Subscriptions,Google Pay,Netflix subscription,-31674.82
2022-07-09,277.77,32.96,Miscellaneous,Credit Card,Bought a book,-31681.82
2022-07-10,277.77,14.69,Food,Amazon Pay,Dinner from restaurant,-32521.7
2022-07-10,277.77,49.97,Miscellaneous,Amazon Pay,Gift for friend,-32556.98
2022-07-11,277.77,55.22,Gas,Google Pay,Gas refill for car,-32349.12
2022-07-12,277.77,52.54,Groceries,Cash,Restocking pantry items,-32123.89
2022-07-12,277.77,139.63,Travel,Cash,Hotel booking,-32210.98
2022-07-12,277.77,39.8,Miscellaneous,Google Pay,Bought a book,-32111.15
2022-07-13,277.77,16.11,Subscriptions,Google Pay,Netflix subscription,-32041.66
2022-07-13,277.77,155.11,Travel,Credit Card,Vacation flight tickets,-32180.66
2022-07-14,277.77,15.27,Food,Credit Card,Takeout lunch,-31934.27
2022-07-14,277.77,137.86,Health,Amazon Pay,Doctor appointment,-32056.86
2022-07-14,277.77,196.31,Travel,Amazon Pay,Vacation flight tickets,-32115.31
2022-07-14,277.77,28.52,Miscellaneous,Cash,Gift for friend,-31947.52
2022-07-15,277.77,1022.81,Rent + Utilities,Cash,Utilities payment,-33042.0
2022-07-15,277.77,13.31,Food,Cash,Takeout lunch,-32032.5
2022-07-15,277.77,435.43,Health,Google Pay,Doctor appointment,-32454.62
2022-07-15,277.77,15.07,Subscriptions,Cash,Spotify Premium,-32034.26
2022-07-15,277.77,140.78,Travel,Cash,Vacation flight tickets,-32159.97
2022-07-16,277.77,11.54,Food,Google Pay,Breakfast at diner,-33380.36
2022-07-17,277.77,1028.04,Rent + Utilities,Google Pay,Monthly rent,-34130.63
2022-07-17,277.77,42.23,Gas,Credit Card,Gas refill for car,-33144.82
2022-07-17,277.77,55.98,Groceries,Amazon Pay,Weekly grocery shopping,-33158.57
2022-07-17,277.77,492.14,Health,Google Pay,Doctor appointment,-33594.73
2022-07-17,277.77,17.77,Subscriptions,Amazon Pay,Netflix subscription,-33120.36
2022-07-18,277.77,90.87,Groceries,Amazon Pay,Restocking pantry items,-34551.85
2022-07-18,277.77,18.63,Subscriptions,Credit Card,Netflix subscription,-34479.61
2022-07-18,277.77,74.54,Travel,Credit Card,Hotel booking,-34535.52
2022-07-18,277.77,32.01,Miscellaneous,Credit Card,Gift for friend,-34492.99
2022-07-19,277.77,22.57,Groceries,Amazon Pay,Restocking pantry items,-34421.83
2022-07-19,277.77,273.97,Health,Google Pay,Doctor appointment,-34673.23
2022-07-19,277.77,40.87,Miscellaneous,Google Pay,Bought a book,-34440.13
2022-07-20,277.77,10.89,Food,Amazon Pay,Breakfast at diner,-34469.79
2022-07-20,277.77,58.42,Gas,Cash,Gas refill for car,-34517.32
2022-07-20,277.77,86.55,Groceries,Google Pay,Restocking pantry items,-34545.45
2022-07-20,277.77,21.0,Subscriptions,Google Pay,Spotify Premium,-34479.9
2022-07-21,277.77,58.82,Groceries,Cash,Weekly grocery shopping,-34416.81
2022-07-21,277.77,115.13,Travel,Google Pay,Hotel booking,-34473.12
2022-07-21,277.77,10.78,Miscellaneous,Cash,Gift for friend,-34368.77
2022-07-22,277.77,47.51,Gas,Google Pay,Gas refill for car,-34312.46
2022-07-22,277.77,48.79,Groceries,Amazon Pay,Weekly grocery shopping,-34313.74
2022-07-22,277.77,216.3,Health,Amazon Pay,Doctor appointment,-34481.25
2022-07-23,277.77,1025.37,Rent + Utilities,Credit Card,Utilities payment,-35325.15
2022-07-23,277.77,47.69,Gas,Cash,Gas refill for car,-34347.47
2022-07-23,277.77,74.32,Groceries,Google Pay,Restocking pantry items,-34374.1
2022-07-23,277.77,420.25,Health,Amazon Pay,Hospital bill,-34720.03
2022-07-23,277.77,15.42,Subscriptions,Amazon Pay,Amazon Prime,-34315.2
2022-07-23,277.77,91.27,Travel,Cash,Hotel booking,-34391.05
2022-07-24,277.77,1033.54,Rent + Utilities,Cash,Monthly rent,-36729.87
2022-07-24,277.77,19.04,Food,Google Pay,Takeout lunch,-35715.37
2022-07-24,277.77,43.54,Gas,Cash,Gas refill for car,-35739.87
2022-07-24,277.77,28.52,Subscriptions,Google Pay,Amazon Prime,-35724.85
2022-07-26,277.77,31.95,Groceries,Cash,Weekly grocery shopping,-36297.38
2022-07-26,277.77,17.52,Subscriptions,Credit Card,Spotify Premium,-36282.95
2022-07-26,277.77,227.75,Travel,Amazon Pay,Hotel booking,-36493.18
2022-07-26,277.77,47.31,Miscellaneous,Credit Card,Bought a book,-36312.74
2022-07-27,277.77,12.2,Food,Amazon Pay,Breakfast at diner,-36324.39
2022-07-27,277.77,43.17,Gas,Cash,Gas refill for car,-36355.36
2022-07-27,277.77,297.26,Travel,Amazon Pay,Vacation flight tickets,-36609.45
2022-07-28,277.77,13.68,Food,Amazon Pay,Breakfast at diner,-36400.73
2022-07-28,277.77,53.43,Gas,Cash,Gas refill for car,-36440.48
2022-07-28,277.77,38.67,Groceries,Amazon Pay,Weekly grocery shopping,-36425.72
2022-07-28,277.77,34.46,Miscellaneous,Credit Card,Gift for friend,-36421.51
2022-07-29,277.77,13.31,Food,Cash,Dinner from restaurant,-36262.83
2022-07-29,277.77,166.94,Travel,Amazon Pay,Vacation flight tickets,-36416.46
2022-07-30,277.77,17.34,Food,Cash,Dinner from restaurant,-36169.34
2022-07-30,277.77,47.0,Gas,Amazon Pay,Gas refill for car,-36199.0
2022-07-30,277.77,26.39,Miscellaneous,Credit Card,Gift for friend,-36178.39
2022-07-31,277.77,1036.85,Rent + Utilities,Google Pay,Monthly rent,-37001.81
2022-07-31,277.77,260.24,Health,Credit Card,Doctor appointment,-36225.2
2022-07-31,277.77,24.37,Miscellaneous,Cash,Bought a book,-35989.33
2022-08-01,277.77,93.2,Travel,Amazon Pay,Hotel booking,-28768.75
2022-08-02,277.77,1031.48,Rent + Utilities,Amazon Pay,Utilities payment,-29522.46
2022-08-02,277.77,45.31,Miscellaneous,Credit Card,Gift for friend,-28536.29
2022-08-03,277.77,1038.89,Rent + Utilities,Amazon Pay,Utilities payment,-30328.89
2022-08-03,277.77,10.5,Food,Google Pay,Takeout lunch,-29300.5
2022-08-03,277.77,240.51,Travel,Google Pay,Hotel booking,-29530.51
2022-08-04,277.77,15.13,Food,Amazon Pay,Dinner from restaurant,-30317.26
2022-08-04,277.77,264.35,Travel,Cash,Hotel booking,-30566.48
2022-08-04,277.77,48.84,Miscellaneous,Cash,Bought a book,-30350.97
2022-08-05,277.77,28.73,Groceries,Cash,Restocking pantry items,-30381.41
2022-08-05,277.77,19.88,Subscriptions,Credit Card,Amazon Prime,-30372.56
2022-08-06,277.77,1023.58,Rent + Utilities,Cash,Utilities payment,-31147.1
2022-08-06,277.77,40.65,Gas,Cash,Gas refill for car,-30164.17
2022-08-06,277.77,74.2,Groceries,Credit Card,Weekly grocery shopping,-30197.72
2022-08-06,277.77,266.24,Health,Amazon Pay,Doctor appointment,-30389.76
2022-08-07,277.77,52.34,Gas,Amazon Pay,Gas refill for car,-31302.76
2022-08-07,277.77,76.68,Groceries,Amazon Pay,Restocking pantry items,-31327.1
2022-08-08,277.77,1027.11,Rent + Utilities,Credit Card,Utilities payment,-32128.78
2022-08-08,277.77,60.01,Groceries,Google Pay,Restocking pantry items,-31161.68
2022-08-08,277.77,188.39,Health,Google Pay,Doctor appointment,-31290.06
2022-08-09,277.77,1032.28,Rent + Utilities,Credit Card,Monthly rent,-33131.69
2022-08-09,277.77,293.92,Travel,Amazon Pay,Vacation flight tickets,-32393.33
2022-08-09,277.77,19.37,Miscellaneous,Google Pay,Gift for friend,-32118.78
2022-08-10,277.77,17.44,Food,Credit Card,Takeout lunch,-33184.65
2022-08-10,277.77,43.55,Gas,Google Pay,Gas refill for car,-33210.76
2022-08-10,277.77,95.73,Groceries,Google Pay,Weekly grocery shopping,-33262.94
2022-08-10,277.77,230.19,Health,Amazon Pay,Hospital bill,-33397.4
2022-08-10,277.77,197.06,Travel,Cash,Hotel booking,-33364.27
2022-08-11,277.77,40.89,Gas,Google Pay,Gas refill for car,-33514.3
2022-08-11,277.77,17.91,Subscriptions,Credit Card,Amazon Prime,-33491.32
2022-08-12,277.77,12.13,Food,Google Pay,Breakfast at diner,-33266.57
2022-08-12,277.77,20.95,Groceries,Credit Card,Restocking pantry items,-33275.39
2022-08-12,277.77,10.46,Miscellaneous,Credit Card,Gift for friend,-33264.9
2022-08-13,277.77,1021.36,Rent + Utilities,Credit Card,Utilities payment,-34041.57
2022-08-13,277.77,47.62,Gas,Amazon Pay,Gas refill for car,-33067.83
2022-08-13,277.77,27.85,Subscriptions,Google Pay,Spotify Premium,-33048.06
2022-08-14,277.77,10.07,Food,Google Pay,Takeout lunch,-33849.34
2022-08-14,277.77,78.27,Groceries,Credit Card,Restocking pantry items,-33917.54
2022-08-14,277.77,17.03,Subscriptions,Amazon Pay,Spotify Premium,-33856.3
2022-08-14,277.77,193.45,Travel,Amazon Pay,Hotel booking,-34032.72
2022-08-15,277.77,55.34,Gas,Amazon Pay,Gas refill for car,-33915.66
2022-08-15,277.77,544.93,Health,Google Pay,Hospital bill,-34405.25
2022-08-15,277.77,15.06,Subscriptions,Amazon Pay,Netflix subscription,-33875.38
2022-08-16,277.77,18.0,Food,Credit Card,Breakfast at diner,-34215.88
2022-08-16,277.77,33.37,Miscellaneous,Cash,Gift for friend,-34231.25
2022-08-17,277.77,18.84,Food,Google Pay,Dinner from restaurant,-33990.32
2022-08-17,277.77,99.44,Groceries,Amazon Pay,Restocking pantry items,-34070.92
2022-08-17,277.77,26.63,Subscriptions,Amazon Pay,Amazon Prime,-33998.11
2022-08-17,277.77,263.18,Travel,Amazon Pay,Hotel booking,-34234.66
2022-08-17,277.77,43.76,Miscellaneous,Cash,Gift for friend,-34015.24
2022-08-18,277.77,1036.95,Rent + Utilities,Cash,Monthly rent,-35182.51
2022-08-18,277.77,52.86,Gas,Credit Card,Gas refill for car,-34198.42
2022-08-18,277.77,88.88,Groceries,Google Pay,Restocking pantry items,-34234.44
2022-08-18,277.77,540.15,Health,Credit Card,Doctor appointment,-34685.71
2022-08-18,277.77,278.42,Travel,Google Pay,Vacation flight tickets,-34423.98
2022-08-19,277.77,1029.83,Rent + Utilities,Cash,Monthly rent,-36894.88
2022-08-19,277.77,44.55,Groceries,Amazon Pay,Weekly grocery shopping,-35909.6
2022-08-19,277.77,48.05,Miscellaneous,Google Pay,Bought a book,-35913.1
2022-08-20,277.77,1030.67,Rent + Utilities,Cash,Monthly rent,-37740.38
2022-08-20,277.77,84.96,Travel,Google Pay,Vacation flight tickets,-36794.67
2022-08-20,277.77,24.75,Miscellaneous,Credit Card,Bought a book,-36734.46
2022-08-21,277.77,1031.87,Rent + Utilities,Credit Card,Monthly rent,-38604.19
2022-08-21,277.77,41.58,Groceries,Amazon Pay,Restocking pantry items,-37613.9
2022-08-21,277.77,425.57,Health,Cash,Hospital bill,-37997.89
2022-08-21,277.77,60.05,Travel,Credit Card,Vacation flight tickets,-37632.37
2022-08-21,277.77,41.78,Miscellaneous,Credit Card,Bought a book,-37614.1
2022-08-22,277.77,45.11,Gas,Amazon Pay,Gas refill for car,-38940.51
2022-08-22,277.77,69.52,Groceries,Cash,Restocking pantry items,-38964.92
2022-08-22,277.77,256.08,Health,Credit Card,Doctor appointment,-39151.48
2022-08-22,277.77,83.05,Travel,Amazon Pay,Hotel booking,-38978.45
2022-08-22,277.77,36.53,Miscellaneous,Amazon Pay,Gift for friend,-38931.93
2022-08-23,277.77,1029.05,Rent + Utilities,Google Pay,Monthly rent,-40136.97
2022-08-23,277.77,57.48,Gas,Credit Card,Gas refill for car,-39165.4
2022-08-23,277.77,269.1,Travel,Amazon Pay,Vacation flight tickets,-39377.02
2022-08-24,277.77,99.75,Groceries,Credit Card,Weekly grocery shopping,-40285.53
2022-08-24,277.77,423.85,Health,Credit Card,Doctor appointment,-40609.63
2022-08-24,277.77,24.52,Subscriptions,Google Pay,Amazon Prime,-40210.3
2022-08-24,277.77,197.51,Travel,Cash,Vacation flight tickets,-40383.29
2022-08-24,277.77,25.81,Miscellaneous,Credit Card,Bought a book,-40211.59
2022-08-25,277.77,44.15,Gas,Google Pay,Gas refill for car,-40723.6
2022-08-25,277.77,30.94,Miscellaneous,Credit Card,Gift for friend,-40710.39
2022-08-26,277.77,1039.51,Rent + Utilities,Credit Card,Utilities payment,-41516.28
2022-08-26,277.77,14.67,Food,Credit Card,Breakfast at diner,-40491.44
2022-08-26,277.77,58.13,Gas,Amazon Pay,Gas refill for car,-40534.9
2022-08-26,277.77,38.4,Groceries,Google Pay,Restocking pantry items,-40515.17
2022-08-26,277.77,384.07,Health,Amazon Pay,Hospital bill,-40860.84
2022-08-26,277.77,19.69,Subscriptions,Credit Card,Netflix subscription,-40496.46
2022-08-26,277.77,13.18,Miscellaneous,Cash,Gift for friend,-40489.95
2022-08-27,277.77,1032.9,Rent + Utilities,Amazon Pay,Utilities payment,-42799.55
2022-08-27,277.77,14.91,Subscriptions,Cash,Netflix subscription,-41781.56
2022-08-27,277.77,93.91,Travel,Google Pay,Vacation flight tickets,-41860.56
2022-08-28,277.77,1034.32,Rent + Utilities,Credit Card,Utilities payment,-43664.92
2022-08-28,277.77,15.4,Food,Credit Card,Takeout lunch,-42646.0
2022-08-28,277.77,468.83,Health,Google Pay,Doctor appointment,-43099.43
2022-08-28,277.77,15.15,Subscriptions,Google Pay,Netflix subscription,-42645.75
2022-08-28,277.77,81.31,Travel,Amazon Pay,Hotel booking,-42711.91
2022-08-28,277.77,16.53,Miscellaneous,Amazon Pay,Bought a book,-42647.13
2022-08-29,277.77,15.82,Food,Amazon Pay,Takeout lunch,-44000.19
2022-08-29,277.77,49.61,Groceries,Cash,Restocking pantry items,-44033.98
2022-08-29,277.77,105.62,Health,Google Pay,Hospital bill,-44089.99
2022-08-29,277.77,24.94,Subscriptions,Google Pay,Netflix subscription,-44009.31
2022-08-29,277.77,222.51,Travel,Google Pay,Vacation flight tickets,-44206.88
2022-08-30,277.77,1021.0,Rent + Utilities,Amazon Pay,Monthly rent,-45146.1
2022-08-30,277.77,55.78,Gas,Cash,Gas refill for car,-44180.88
2022-08-30,277.77,19.84,Subscriptions,Cash,Spotify Premium,-44144.94
2022-08-31,277.77,1024.19,Rent + Utilities,Amazon Pay,Monthly rent,-45968.14
2022-08-31,277.77,24.82,Groceries,Amazon Pay,Weekly grocery shopping,-44968.77
2022-08-31,277.77,27.47,Subscriptions,Credit Card,Netflix subscription,-44971.42
2022-08-31,277.77,145.3,Travel,Credit Card,Vacation flight tickets,-45089.25
2022-08-31,277.77,26.37,Miscellaneous,Google Pay,Bought a book,-44970.32
2022-09-01,277.77,45.66,Gas,Credit Card,Gas refill for car,-37626.89
2022-09-01,277.77,29.12,Groceries,Google Pay,Weekly grocery shopping,-37610.35
2022-09-01,277.77,29.1,Subscriptions,Cash,Spotify Premium,-37610.33
2022-09-01,277.77,11.8,Miscellaneous,Amazon Pay,Gift for friend,-37593.03
2022-09-02,277.77,1021.84,Rent + Utilities,Cash,Utilities payment,-38440.98
2022-09-02,277.77,57.08,Gas,Cash,Gas refill for car,-37476.22
2022-09-03,277.77,1039.81,Rent + Utilities,Google Pay,Monthly rent,-39260.1
2022-09-03,277.77,42.79,Gas,Google Pay,Gas refill for car,-38263.08
2022-09-03,277.77,119.62,Travel,Google Pay,Vacation flight tickets,-38339.91
2022-09-03,277.77,49.16,Miscellaneous,Amazon Pay,Bought a book,-38269.45
2022-09-04,277.77,1031.42,Rent + Utilities,Google Pay,Utilities payment,-40225.32
